Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2055003


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2055003;1;01/01/2025;1;"62,5";"143,0";31;12;1;1;1;;0;"0,0";"0,0";"2,7";"0,0";"1,6";"0,0";"0,0";"0,0";"1,8";"11,9";"0,0";"0,0";"16,3";"0,0";"0,0";"0,0";"0,0";"18,4";"18,3";"5,5";"0,0";"0,0";"2,1";"0,0";"0,0";"0,0";"0,9";"1,0";"0,0";"0,0";"62,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/12/2024;1;"41,7";"149,7";13;13;1;1;1;;0;"0,5";"16,7";"34,7";"0,0";"0,0";"0,0";"0,0";"0,0";"4,2";"0,0";"0,0";"1,5";"41,7";"10,1";"0,0";"0,0";"0,0";"0,0";"2,2";"7,3";"4,4";"0,0";"2,8";"10,8";"12,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/11/2024;1;"52,7";"166,9";1;11;1;1;1;;0;"52,7";"2,0";"0,7";"0,0";"4,8";"6,7";"15,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,5";"0,0";"20,6";"0,0";"12,4";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"20,1";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/10/2024;1;"38,7";"118,2";25;9;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"37,1";"5,7";"1,7";"0,0";"0,0";"0,0";"0,0";"0,0";"4,4";"10,0";"0,0";"0,8";"0,0";"0,0";"0,0";"8,8";"38,7";"11,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/09/2024;1;"7,4";"9,1";15;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,5";"7,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/08/2024;1;"33,4";"65,3";8;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"33,4";"15,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,4";"1,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/07/2024;1;"1,9";"2,7";9;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"1,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/06/2024;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/05/2024;1;"12,5";"18,8";24;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,5";"6,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/04/2024;1;"62,9";"188,2";9;9;1;1;1;;0;"0,0";"12,5";"0,0";"0,0";"0,0";"0,0";"18,1";"0,0";"62,9";"0,0";"0,0";"4,4";"0,0";"6,6";"50,1";"10,8";"18,1";"0,0";"0,0";"0,0";"0,0";"4,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/03/2024;1;"10,7";"55,7";11;11;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,8";"0,0";"0,0";"0,0";"10,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,7";"0,8";"0,0";"0,0";"2,4";"9,5";"0,0";"9,2";"6,3";"1,2";"5,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/02/2024;1;"42,5";"137,0";8;10;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"3,6";"2,7";"0,0";"42,5";"0,0";"27,1";"17,7";"5,4";"0,0";"0,0";"0,0";"1,4";"8,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"27,1";"0,0";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2055003;1;01/01/2024;1;"33,0";"86,1";1;7;1;1;1;;0;"33,0";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,1";"12,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,9";"13,8";"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/12/2023;1;"78,6";"178,2";10;9;1;1;1;;0;"0,0";"0,0";"0,0";"17,7";"3,1";"0,0";"0,0";"0,0";"0,0";"78,6";"0,0";"0,0";"0,0";"1,3";"0,0";"17,5";"0,0";"0,0";"2,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,0";"21,5";"27,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/11/2023;1;"18,1";"56,1";1;6;1;1;1;;0;"18,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,3";"0,0";"0,0";"0,0";"5,5";"17,5";"0,0";"5,9";"0,0";"1,8";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/10/2023;1;"15,1";"33,5";24;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";"0,0";"0,0";"15,1";"0,0";"0,0";"0,0";"4,7";"1,3";"0,0";"3,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/09/2023;1;"17,2";"49,9";13;6;1;1;1;;0;"0,0";"0,0";"0,0";"3,1";"0,0";"0,0";"0,0";"0,0";"15,1";"0,0";"0,0";"3,2";"17,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/08/2023;1;"24,3";"41,4";18;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,3";"0,0";"10,6";"0,0";"0,0";"0,0";"0,0";"1,1";"5,4";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/07/2023;1;"2,4";"2,4";13;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/06/2023;1;"43,1";"67,0";13;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,1";"11,7";"43,1";"9,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/05/2023;1;"73,1";"166,2";30;4;1;1;1;;0;"0,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"43,6";"44,5";"73,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/04/2023;1;"37,7";"103,0";18;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,6";"0,0";"0,0";"0,0";"0,0";"0,0";"16,5";"0,0";"0,0";"0,0";"1,1";"37,7";"0,0";"0,0";"0,0";"0,0";"0,0";"1,6";"3,6";"33,9";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/03/2023;1;"64,3";"236,0";2;16;1;1;1;;0;"16,0";"64,3";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"5,4";"0,0";"33,7";"0,0";"10,5";"3,9";"35,3";"2,0";"13,0";"0,7";"5,5";"0,0";"0,0";"10,3";"1,6";"0,0";"0,0";"29,1";"0,0";"0,0";"0,0";"0,0";"2,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/02/2023;1;"55,3";"264,1";9;13;1;1;1;;0;"5,9";"7,8";"37,2";"0,0";"3,7";"0,0";"0,0";"0,0";"55,3";"27,0";"0,0";"27,9";"0,0";"0,0";"0,0";"32,6";"12,0";"0,0";"0,0";"0,0";"1,6";"0,0";"0,0";"52,0";"0,0";"0,5";"0,0";"0,6";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2055003;1;01/01/2023;1;"40,0";"256,2";31;12;1;1;1;;0;"24,4";"5,2";"27,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"34,0";"25,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,5";"24,5";"0,0";"0,0";"11,0";"0,0";"0,0";"25,0";"0,0";"0,0";"23,0";"0,0";"0,0";"12,6";"40,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/12/2022;1;"43,3";"82,9";18;10;1;1;1;;0;"0,0";"0,5";"0,0";"1,1";"7,0";"5,2";"0,0";"0,0";"0,0";"8,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,1";"43,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,7";"0,0";"0,0";"7,2";"0,0";"0,0";"2,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/11/2022;1;"40,0";"67,2";13;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,3";"0,0";"0,0";"40,0";"4,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/10/2022;1;"42,0";"120,1";20;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"12,4";"0,0";"0,0";"0,0";"0,0";"10,8";"5,6";"0,0";"0,0";"0,0";"0,0";"6,5";"5,5";"0,0";"42,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"32,7";"0,0";"0,0";"0,0";"4,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/09/2022;1;"74,1";"199,1";27;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,2";"0,0";"0,0";"0,0";"0,0";"46,7";"0,0";"20,3";"1,8";"0,0";"0,0";"0,0";"6,3";"74,1";"34,7";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/08/2022;1;"57,4";"186,2";16;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,5";"20,8";"22,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"57,4";"23,9";"52,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/07/2022;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/06/2022;1;"82,5";"111,4";9;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"82,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"25,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/05/2022;1;"32,2";"48,6";14;5;1;1;1;;0;"0,0";"0,0";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"0,0";"0,0";"32,2";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/04/2022;1;"16,5";"25,4";13;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,8";"0,0";"16,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2055003;1;01/03/2022;1;"44,0";"129,4";26;13;1;1;1;;0;"3,1";"27,8";"0,0";"0,0";"1,5";"2,2";"0,0";"2,6";"0,0";"0,0";"15,7";"0,0";"13,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,9";"0,0";"0,0";"0,0";"3,5";"0,0";"44,0";"2,6";"0,0";"0,0";"7,3";"2,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/02/2022;1;"19,5";"49,9";5;7;1;1;1;;0;"0,0";"0,8";"11,7";"0,0";"19,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,7";"3,3";"0,0";"0,0";"0,0";"0,0";"0,0";"1,3";"0,0";"0,0";"7,6";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2055003;1;01/01/2022;1;"28,1";"125,0";9;12;1;1;1;;0;"0,0";"0,0";"12,1";"0,0";"6,5";"13,3";"9,0";"0,0";"28,1";"9,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"27,1";"3,2";"1,4";"1,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/12/2021;1;"25,1";"116,0";13;11;1;1;1;;0;"4,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"24,5";"25,1";"1,2";"1,1";"19,4";"14,3";"9,7";"12,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2055003;1;01/11/2021;1;"48,3";"186,6";29;11;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"28,9";"2,7";"0,0";"0,0";"0,0";"26,9";"0,0";"0,0";"0,0";"0,0";"4,7";"6,8";"23,9";"0,9";"5,7";"0,0";"0,0";"0,0";"32,5";"0,0";"0,0";"0,0";"0,0";"5,3";"48,3";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
