Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2054009


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2054009;1;01/09/2024;1;"9,4";"9,4";16;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/08/2024;1;;"24,3";;;0;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"9,5";"0,0";"0,0";"14,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
2054009;1;01/07/2024;1;"5,7";"8,7";9;2;1;1;1;;0;"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/06/2024;1;"8,5";"8,5";29;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,5";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/05/2024;1;"15,0";"20,0";25;2;3;3;3;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
2054009;1;01/04/2024;1;"40,0";"155,0";15;10;3;3;3;;0;"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,0";"10,0";"0,0";"0,0";"15,0";"20,0";"5,0";"5,0";"40,0";"32,0";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0
2054009;1;01/03/2024;1;;"57,5";;;3;3;3;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"27,8";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,3";"0,0";"0,0";"0,0";"15,7";"0,0";4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4
2054009;1;01/02/2024;1;;"138,6";;;0;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"138,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0
2054009;1;01/01/2024;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2054009;1;01/12/2023;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2054009;1;01/11/2023;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2054009;1;01/10/2023;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2054009;1;01/09/2023;1;"32,0";"68,0";9;7;3;3;3;;0;"0,0";"0,0";"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";"32,0";"2,0";"0,0";"0,0";"20,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";"0,0";"5,0";"5,0";;1;1;1;1;1;1;1;1;3;3;1;1;3;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;3;3;0
2054009;1;01/08/2023;1;"30,0";"50,0";19;3;3;3;3;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"30,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;1;1;1;1;1;1;1;3
2054009;1;01/07/2023;1;"3,0";"3,0";13;1;3;3;3;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/06/2023;1;"35,0";"86,0";13;4;3;3;3;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,0";"35,0";"35,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/05/2023;1;;"115,8";;;0;1;0;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"115,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/04/2023;1;"30,0";"86,5";7;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"30,0";"0,0";"0,0";"0,0";"9,0";"0,0";"0,0";"19,0";"0,0";"0,0";"0,0";"0,0";"28,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/03/2023;1;"52,5";"264,0";16;8;1;1;1;;0;"0,0";"42,2";"0,0";"23,2";"16,5";"49,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"23,1";"0,0";"0,0";"52,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"37,5";"20,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/02/2023;1;"36,0";"109,0";25;5;1;1;1;;0;"0,0";"0,0";"19,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"0,0";"30,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"36,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2054009;1;01/01/2023;1;"32,9";"58,7";4;3;1;1;1;;0;"0,0";"0,0";"0,0";"32,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,6";"0,0";"0,0";"14,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/12/2022;1;"32,5";"146,7";4;6;1;1;1;;0;"0,0";"0,0";"0,0";"32,5";"0,0";"0,0";"0,0";"0,0";"0,0";"28,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,9";"23,6";"30,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,5";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/11/2022;1;"72,9";"184,7";13;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"12,9";"0,0";"0,0";"18,3";"0,0";"0,0";"0,0";"72,9";"0,0";"0,0";"0,0";"34,6";"10,0";"22,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/10/2022;1;"44,8";"154,1";28;6;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,7";"0,0";"0,0";"0,0";"0,0";"22,3";"0,0";"26,6";"0,0";"0,0";"0,0";"23,3";"0,0";"22,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"44,8";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/09/2022;1;"36,1";"123,3";14;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"22,7";"2,0";"0,0";"0,0";"36,1";"0,0";"0,0";"0,0";"0,0";"0,0";"27,4";"10,0";"11,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/08/2022;1;"144,5";"338,3";17;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,2";"0,0";"43,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"144,5";"144,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/07/2022;1;"12,5";"12,5";13;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/06/2022;1;"50,0";"50,0";18;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"50,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/05/2022;1;"41,0";"41,0";16;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"41,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/04/2022;1;"42,3";"50,1";21;2;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"42,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/03/2022;1;"68,4";"269,5";13;7;1;1;1;;0;"11,8";"0,0";"0,0";"0,0";"0,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"68,4";"0,0";"0,0";"0,0";"0,0";"0,0";"61,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"47,1";"0,0";"7,6";"0,0";"0,0";"63,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/02/2022;1;"46,5";"146,7";20;4;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"32,2";"0,0";"0,0";"0,0";"0,0";"38,0";"0,0";"0,0";"0,0";"0,0";"0,0";"30,0";"0,0";"0,0";"46,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2054009;1;01/01/2022;1;"32,9";"44,5";4;2;1;1;1;;0;"0,0";"0,0";"0,0";"32,9";"0,0";"0,0";"0,0";"0,0";"11,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/12/2021;1;"30,3";"143,7";30;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,5";"0,0";"0,0";"0,0";"0,0";"28,9";"17,5";"12,3";"0,0";"13,6";"0,0";"0,0";"0,0";"23,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"30,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/11/2021;1;"34,6";"211,8";17;10;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"22,9";"12,5";"0,0";"18,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,0";"34,6";"10,0";"22,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"0,0";"0,0";"22,0";"33,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/10/2021;1;"80,0";"151,6";23;7;1;1;1;;0;"6,1";"0,0";"0,0";"0,0";"0,0";"0,0";"10,7";"0,0";"0,0";"33,7";"0,0";"0,0";"9,1";"0,0";"0,0";"7,1";"4,9";"0,0";"0,0";"0,0";"0,0";"0,0";"80,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/09/2021;1;"20,0";"26,8";25;2;1;1;1;;0;"0,0";"6,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/08/2021;1;"59,1";"59,1";29;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"59,1";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/07/2021;1;"0,0";"0,0";1;0;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2054009;1;01/06/2021;1;"20,8";"54,8";11;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"16,5";"17,5";"20,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2054009;1;01/05/2021;1;"26,2";"26,2";23;1;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"26,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
